2016,European Union - 15 countries (1995-2004),National currency,Compensation of employees per hour worked,27.4
2016,European Union - 15 countries (1995-2004),National currency,Nominal labour productivity per person,:
2016,European Union - 15 countries (1995-2004),National currency,Nominal labour productivity per hour worked,:
2016,European Union - 15 countries (1995-2004),National currency,Real labour productivity per person,:
2016,European Union - 15 countries (1995-2004),Purchasing power standard (PPS),Compensation per employee,38 740.7
2016,European Union - 15 countries (1995-2004),Purchasing power standard (PPS),Compensation of employees per hour worked,25.7
2016,European Union - 15 countries (1995-2004),Purchasing power standard (PPS),Nominal labour productivity per person,:
2016,European Union - 15 countries (1995-2004),Purchasing power standard (PPS),Nominal labour productivity per hour worked,:
2016,European Union - 15 countries (1995-2004),Purchasing power standard (PPS),Real labour productivity per person,:
2016,European Union - 15 countries (1995-2004),Purchasing power standard (PPS EU27 from 2020),Compensation per employee,37 668.5
2016,European Union - 15 countries (1995-2004),Purchasing power standard (PPS EU27 from 2020),Compensation of employees per hour worked,24.9
2016,European Union - 15 countries (1995-2004),Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per person,:
2016,European Union - 15 countries (1995-2004),Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per hour worked,:
2016,European Union - 15 countries (1995-2004),Purchasing power standard (PPS EU27 from 2020),Real labour productivity per person,:
2016,European Union - 15 countries (1995-2004),Index 2015=100,Compensation per employee,:
2016,European Union - 15 countries (1995-2004),Index 2015=100,Compensation of employees per hour worked,:
2016,European Union - 15 countries (1995-2004),Index 2015=100,Nominal labour productivity per person,:
2016,European Union - 15 countries (1995-2004),Index 2015=100,Nominal labour productivity per hour worked,:
2016,European Union - 15 countries (1995-2004),Index 2015=100,Real labour productivity per person,100.6
2016,Euro area (EA11-1999 EA12-2001 EA13-2007 EA15-2008 EA16-2009 EA17-2011 EA18-2014 EA19-2015),Euro,Compensation per employee,39 146.0
2016,Euro area (EA11-1999 EA12-2001 EA13-2007 EA15-2008 EA16-2009 EA17-2011 EA18-2014 EA19-2015),Euro,Compensation of employees per hour worked,26.4
2016,Euro area (EA11-1999 EA12-2001 EA13-2007 EA15-2008 EA16-2009 EA17-2011 EA18-2014 EA19-2015),Euro,Nominal labour productivity per person,:
2016,Euro area (EA11-1999 EA12-2001 EA13-2007 EA15-2008 EA16-2009 EA17-2011 EA18-2014 EA19-2015),Euro,Nominal labour productivity per hour worked,:
2016,Euro area (EA11-1999 EA12-2001 EA13-2007 EA15-2008 EA16-2009 EA17-2011 EA18-2014 EA19-2015),Euro,Real labour productivity per person,:
2016,Euro area (EA11-1999 EA12-2001 EA13-2007 EA15-2008 EA16-2009 EA17-2011 EA18-2014 EA19-2015),National currency,Compensation per employee,39 146.0
2016,Euro area (EA11-1999 EA12-2001 EA13-2007 EA15-2008 EA16-2009 EA17-2011 EA18-2014 EA19-2015),National currency,Compensation of employees per hour worked,26.4
2016,Euro area (EA11-1999 EA12-2001 EA13-2007 EA15-2008 EA16-2009 EA17-2011 EA18-2014 EA19-2015),National currency,Nominal labour productivity per person,:
2016,Euro area (EA11-1999 EA12-2001 EA13-2007 EA15-2008 EA16-2009 EA17-2011 EA18-2014 EA19-2015),National currency,Nominal labour productivity per hour worked,:
2016,Euro area (EA11-1999 EA12-2001 EA13-2007 EA15-2008 EA16-2009 EA17-2011 EA18-2014 EA19-2015),National currency,Real labour productivity per person,:
2016,Euro area (EA11-1999 EA12-2001 EA13-2007 EA15-2008 EA16-2009 EA17-2011 EA18-2014 EA19-2015),Purchasing power standard (PPS),Compensation per employee,38 150.3
2016,Euro area (EA11-1999 EA12-2001 EA13-2007 EA15-2008 EA16-2009 EA17-2011 EA18-2014 EA19-2015),Purchasing power standard (PPS),Compensation of employees per hour worked,25.8
2016,Euro area (EA11-1999 EA12-2001 EA13-2007 EA15-2008 EA16-2009 EA17-2011 EA18-2014 EA19-2015),Purchasing power standard (PPS),Nominal labour productivity per person,:
2016,Euro area (EA11-1999 EA12-2001 EA13-2007 EA15-2008 EA16-2009 EA17-2011 EA18-2014 EA19-2015),Purchasing power standard (PPS),Nominal labour productivity per hour worked,:
2016,Euro area (EA11-1999 EA12-2001 EA13-2007 EA15-2008 EA16-2009 EA17-2011 EA18-2014 EA19-2015),Purchasing power standard (PPS),Real labour productivity per person,:
2016,Euro area (EA11-1999 EA12-2001 EA13-2007 EA15-2008 EA16-2009 EA17-2011 EA18-2014 EA19-2015),Purchasing power standard (PPS EU27 from 2020),Compensation per employee,37 272.0
2016,Euro area (EA11-1999 EA12-2001 EA13-2007 EA15-2008 EA16-2009 EA17-2011 EA18-2014 EA19-2015),Purchasing power standard (PPS EU27 from 2020),Compensation of employees per hour worked,25.2
2016,Euro area (EA11-1999 EA12-2001 EA13-2007 EA15-2008 EA16-2009 EA17-2011 EA18-2014 EA19-2015),Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per person,:
2016,Euro area (EA11-1999 EA12-2001 EA13-2007 EA15-2008 EA16-2009 EA17-2011 EA18-2014 EA19-2015),Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per hour worked,:
2016,Euro area (EA11-1999 EA12-2001 EA13-2007 EA15-2008 EA16-2009 EA17-2011 EA18-2014 EA19-2015),Purchasing power standard (PPS EU27 from 2020),Real labour productivity per person,:
2016,Euro area (EA11-1999 EA12-2001 EA13-2007 EA15-2008 EA16-2009 EA17-2011 EA18-2014 EA19-2015),Index 2015=100,Compensation per employee,:
2016,Euro area (EA11-1999 EA12-2001 EA13-2007 EA15-2008 EA16-2009 EA17-2011 EA18-2014 EA19-2015),Index 2015=100,Compensation of employees per hour worked,:
2016,Euro area (EA11-1999 EA12-2001 EA13-2007 EA15-2008 EA16-2009 EA17-2011 EA18-2014 EA19-2015),Index 2015=100,Nominal labour productivity per person,:
2016,Euro area (EA11-1999 EA12-2001 EA13-2007 EA15-2008 EA16-2009 EA17-2011 EA18-2014 EA19-2015),Index 2015=100,Nominal labour productivity per hour worked,:
2016,Euro area (EA11-1999 EA12-2001 EA13-2007 EA15-2008 EA16-2009 EA17-2011 EA18-2014 EA19-2015),Index 2015=100,Real labour productivity per person,100.6
2016,Euro area - 19 countries  (from 2015),Euro,Compensation per employee,39 266.2
2016,Euro area - 19 countries  (from 2015),Euro,Compensation of employees per hour worked,26.4
2016,Euro area - 19 countries  (from 2015),Euro,Nominal labour productivity per person,:
2016,Euro area - 19 countries  (from 2015),Euro,Nominal labour productivity per hour worked,:
2016,Euro area - 19 countries  (from 2015),Euro,Real labour productivity per person,:
2016,Euro area - 19 countries  (from 2015),National currency,Compensation per employee,39 266.2
2016,Euro area - 19 countries  (from 2015),National currency,Compensation of employees per hour worked,26.4
2016,Euro area - 19 countries  (from 2015),National currency,Nominal labour productivity per person,:
2016,Euro area - 19 countries  (from 2015),National currency,Nominal labour productivity per hour worked,:
2016,Euro area - 19 countries  (from 2015),National currency,Real labour productivity per person,:
2016,Euro area - 19 countries  (from 2015),Purchasing power standard (PPS),Compensation per employee,38 452.5
2016,Euro area - 19 countries  (from 2015),Purchasing power standard (PPS),Compensation of employees per hour worked,25.8
2016,Euro area - 19 countries  (from 2015),Purchasing power standard (PPS),Nominal labour productivity per person,:
2016,Euro area - 19 countries  (from 2015),Purchasing power standard (PPS),Nominal labour productivity per hour worked,:
2016,Euro area - 19 countries  (from 2015),Purchasing power standard (PPS),Real labour productivity per person,:
2016,Euro area - 19 countries  (from 2015),Purchasing power standard (PPS EU27 from 2020),Compensation per employee,37 374.3
2016,Euro area - 19 countries  (from 2015),Purchasing power standard (PPS EU27 from 2020),Compensation of employees per hour worked,25.1
2016,Euro area - 19 countries  (from 2015),Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per person,:
2016,Euro area - 19 countries  (from 2015),Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per hour worked,:
2016,Euro area - 19 countries  (from 2015),Purchasing power standard (PPS EU27 from 2020),Real labour productivity per person,:
2016,Euro area - 19 countries  (from 2015),Index 2015=100,Compensation per employee,:
2016,Euro area - 19 countries  (from 2015),Index 2015=100,Compensation of employees per hour worked,:
2016,Euro area - 19 countries  (from 2015),Index 2015=100,Nominal labour productivity per person,:
2016,Euro area - 19 countries  (from 2015),Index 2015=100,Nominal labour productivity per hour worked,:
2016,Euro area - 19 countries  (from 2015),Index 2015=100,Real labour productivity per person,100.6
2016,Euro area - 12 countries (2001-2006),Euro,Compensation per employee,40 267.8
2016,Euro area - 12 countries (2001-2006),Euro,Compensation of employees per hour worked,27.3
2016,Euro area - 12 countries (2001-2006),Euro,Nominal labour productivity per person,:
2016,Euro area - 12 countries (2001-2006),Euro,Nominal labour productivity per hour worked,:
2016,Euro area - 12 countries (2001-2006),Euro,Real labour productivity per person,:
2016,Euro area - 12 countries (2001-2006),National currency,Compensation per employee,40 267.8
2016,Euro area - 12 countries (2001-2006),National currency,Compensation of employees per hour worked,27.3
2016,Euro area - 12 countries (2001-2006),National currency,Nominal labour productivity per person,:
2016,Euro area - 12 countries (2001-2006),National currency,Nominal labour productivity per hour worked,:
2016,Euro area - 12 countries (2001-2006),National currency,Real labour productivity per person,:
2016,Euro area - 12 countries (2001-2006),Purchasing power standard (PPS),Compensation per employee,39 061.5
2016,Euro area - 12 countries (2001-2006),Purchasing power standard (PPS),Compensation of employees per hour worked,26.5
2016,Euro area - 12 countries (2001-2006),Purchasing power standard (PPS),Nominal labour productivity per person,:
2016,Euro area - 12 countries (2001-2006),Purchasing power standard (PPS),Nominal labour productivity per hour worked,:
2016,Euro area - 12 countries (2001-2006),Purchasing power standard (PPS),Real labour productivity per person,:
2016,Euro area - 12 countries (2001-2006),Purchasing power standard (PPS EU27 from 2020),Compensation per employee,37 942.3
2016,Euro area - 12 countries (2001-2006),Purchasing power standard (PPS EU27 from 2020),Compensation of employees per hour worked,25.7
2016,Euro area - 12 countries (2001-2006),Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per person,:
2016,Euro area - 12 countries (2001-2006),Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per hour worked,:
2016,Euro area - 12 countries (2001-2006),Purchasing power standard (PPS EU27 from 2020),Real labour productivity per person,:
2016,Euro area - 12 countries (2001-2006),Index 2015=100,Compensation per employee,:
2016,Euro area - 12 countries (2001-2006),Index 2015=100,Compensation of employees per hour worked,:
2016,Euro area - 12 countries (2001-2006),Index 2015=100,Nominal labour productivity per person,:
2016,Euro area - 12 countries (2001-2006),Index 2015=100,Nominal labour productivity per hour worked,:
2016,Euro area - 12 countries (2001-2006),Index 2015=100,Real labour productivity per person,100.6
2016,Belgium,Euro,Compensation per employee,54 354.5
2016,Belgium,Euro,Compensation of employees per hour worked,37.9
2016,Belgium,Euro,Nominal labour productivity per person,:
2016,Belgium,Euro,Nominal labour productivity per hour worked,:
2016,Belgium,Euro,Real labour productivity per person,:
2016,Belgium,National currency,Compensation per employee,54 354.5
2016,Belgium,National currency,Compensation of employees per hour worked,37.9
2016,Belgium,National currency,Nominal labour productivity per person,:
2016,Belgium,National currency,Nominal labour productivity per hour worked,:
2016,Belgium,National currency,Real labour productivity per person,:
2016,Belgium,Purchasing power standard (PPS),Compensation per employee,49 732.4
2016,Belgium,Purchasing power standard (PPS),Compensation of employees per hour worked,34.7
2016,Belgium,Purchasing power standard (PPS),Nominal labour productivity per person,:
2016,Belgium,Purchasing power standard (PPS),Nominal labour productivity per hour worked,:
2016,Belgium,Purchasing power standard (PPS),Real labour productivity per person,:
2016,Belgium,Purchasing power standard (PPS EU27 from 2020),Compensation per employee,48 465.0
2016,Belgium,Purchasing power standard (PPS EU27 from 2020),Compensation of employees per hour worked,33.8
2016,Belgium,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per person,:
2016,Belgium,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per hour worked,:
2016,Belgium,Purchasing power standard (PPS EU27 from 2020),Real labour productivity per person,:
2016,Belgium,Index 2015=100,Compensation per employee,:
2016,Belgium,Index 2015=100,Compensation of employees per hour worked,:
2016,Belgium,Index 2015=100,Nominal labour productivity per person,:
2016,Belgium,Index 2015=100,Nominal labour productivity per hour worked,:
2016,Belgium,Index 2015=100,Real labour productivity per person,100.3
2016,Bulgaria,Euro,Compensation per employee,7 809.7
2016,Bulgaria,Euro,Compensation of employees per hour worked,4.7
2016,Bulgaria,Euro,Nominal labour productivity per person,:
2016,Bulgaria,Euro,Nominal labour productivity per hour worked,:
2016,Bulgaria,Euro,Real labour productivity per person,:
2016,Bulgaria,National currency,Compensation per employee,15 274.3
2016,Bulgaria,National currency,Compensation of employees per hour worked,9.2
2016,Bulgaria,National currency,Nominal labour productivity per person,:
2016,Bulgaria,National currency,Nominal labour productivity per hour worked,:
2016,Bulgaria,National currency,Real labour productivity per person,:
2016,Bulgaria,Purchasing power standard (PPS),Compensation per employee,16 372.4
2016,Bulgaria,Purchasing power standard (PPS),Compensation of employees per hour worked,9.9
2016,Bulgaria,Purchasing power standard (PPS),Nominal labour productivity per person,:
2016,Bulgaria,Purchasing power standard (PPS),Nominal labour productivity per hour worked,:
2016,Bulgaria,Purchasing power standard (PPS),Real labour productivity per person,:
2016,Bulgaria,Purchasing power standard (PPS EU27 from 2020),Compensation per employee,15 960.7
2016,Bulgaria,Purchasing power standard (PPS EU27 from 2020),Compensation of employees per hour worked,9.6
2016,Bulgaria,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per person,:
2016,Bulgaria,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per hour worked,:
2016,Bulgaria,Purchasing power standard (PPS EU27 from 2020),Real labour productivity per person,:
2016,Bulgaria,Index 2015=100,Compensation per employee,:
2016,Bulgaria,Index 2015=100,Compensation of employees per hour worked,:
2016,Bulgaria,Index 2015=100,Nominal labour productivity per person,:
2016,Bulgaria,Index 2015=100,Nominal labour productivity per hour worked,:
2016,Bulgaria,Index 2015=100,Real labour productivity per person,103.3
2016,Czechia,Euro,Compensation per employee,15 851.4
2016,Czechia,Euro,Compensation of employees per hour worked,9.1
2016,Czechia,Euro,Nominal labour productivity per person,:
2016,Czechia,Euro,Nominal labour productivity per hour worked,:
2016,Czechia,Euro,Real labour productivity per person,:
2016,Czechia,National currency,Compensation per employee,428 526.2
2016,Czechia,National currency,Compensation of employees per hour worked,246.5
2016,Czechia,National currency,Nominal labour productivity per person,:
2016,Czechia,National currency,Nominal labour productivity per hour worked,:
2016,Czechia,National currency,Real labour productivity per person,:
2016,Czechia,Purchasing power standard (PPS),Compensation per employee,24 349.1
2016,Czechia,Purchasing power standard (PPS),Compensation of employees per hour worked,14
2016,Czechia,Purchasing power standard (PPS),Nominal labour productivity per person,:
2016,Czechia,Purchasing power standard (PPS),Nominal labour productivity per hour worked,:
2016,Czechia,Purchasing power standard (PPS),Real labour productivity per person,:
2016,Czechia,Purchasing power standard (PPS EU27 from 2020),Compensation per employee,23 675.9
2016,Czechia,Purchasing power standard (PPS EU27 from 2020),Compensation of employees per hour worked,13.6
2016,Czechia,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per person,:
2016,Czechia,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per hour worked,:
2016,Czechia,Purchasing power standard (PPS EU27 from 2020),Real labour productivity per person,:
2016,Czechia,Index 2015=100,Compensation per employee,:
2016,Czechia,Index 2015=100,Compensation of employees per hour worked,:
2016,Czechia,Index 2015=100,Nominal labour productivity per person,:
2016,Czechia,Index 2015=100,Nominal labour productivity per hour worked,:
2016,Czechia,Index 2015=100,Real labour productivity per person,100.8
2016,Denmark,Euro,Compensation per employee,53 961.8
2016,Denmark,Euro,Compensation of employees per hour worked,38.8
2016,Denmark,Euro,Nominal labour productivity per person,:
2016,Denmark,Euro,Nominal labour productivity per hour worked,:
2016,Denmark,Euro,Real labour productivity per person,:
2016,Denmark,National currency,Compensation per employee,401 756.2
2016,Denmark,National currency,Compensation of employees per hour worked,289.1
2016,Denmark,National currency,Nominal labour productivity per person,:
2016,Denmark,National currency,Nominal labour productivity per hour worked,:
2016,Denmark,National currency,Real labour productivity per person,:
2016,Denmark,Purchasing power standard (PPS),Compensation per employee,40 550.6
2016,Denmark,Purchasing power standard (PPS),Compensation of employees per hour worked,29.2
2016,Denmark,Purchasing power standard (PPS),Nominal labour productivity per person,:
2016,Denmark,Purchasing power standard (PPS),Nominal labour productivity per hour worked,:
2016,Denmark,Purchasing power standard (PPS),Real labour productivity per person,:
2016,Denmark,Purchasing power standard (PPS EU27 from 2020),Compensation per employee,39 308.1
2016,Denmark,Purchasing power standard (PPS EU27 from 2020),Compensation of employees per hour worked,28.3
2016,Denmark,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per person,:
2016,Denmark,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per hour worked,:
2016,Denmark,Purchasing power standard (PPS EU27 from 2020),Real labour productivity per person,:
2016,Denmark,Index 2015=100,Compensation per employee,:
2016,Denmark,Index 2015=100,Compensation of employees per hour worked,:
2016,Denmark,Index 2015=100,Nominal labour productivity per person,:
2016,Denmark,Index 2015=100,Nominal labour productivity per hour worked,:
2016,Denmark,Index 2015=100,Real labour productivity per person,101.5
2016,Germany (until 1990 former territory of the FRG),Euro,Compensation per employee,41 278.5
2016,Germany (until 1990 former territory of the FRG),Euro,Compensation of employees per hour worked,31
2016,Germany (until 1990 former territory of the FRG),Euro,Nominal labour productivity per person,:
2016,Germany (until 1990 former territory of the FRG),Euro,Nominal labour productivity per hour worked,:
2016,Germany (until 1990 former territory of the FRG),Euro,Real labour productivity per person,:
2016,Germany (until 1990 former territory of the FRG),National currency,Compensation per employee,41 278.5
2016,Germany (until 1990 former territory of the FRG),National currency,Compensation of employees per hour worked,31
2016,Germany (until 1990 former territory of the FRG),National currency,Nominal labour productivity per person,:
2016,Germany (until 1990 former territory of the FRG),National currency,Nominal labour productivity per hour worked,:
2016,Germany (until 1990 former territory of the FRG),National currency,Real labour productivity per person,:
2016,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS),Compensation per employee,39 193.4
2016,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS),Compensation of employees per hour worked,29.4
2016,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS),Nominal labour productivity per person,:
2016,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS),Nominal labour productivity per hour worked,:
2016,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS),Real labour productivity per person,:
2016,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS EU27 from 2020),Compensation per employee,38 004.4
2016,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS EU27 from 2020),Compensation of employees per hour worked,28.5
2016,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per person,:
2016,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per hour worked,:
2016,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS EU27 from 2020),Real labour productivity per person,:
2016,Germany (until 1990 former territory of the FRG),Index 2015=100,Compensation per employee,:
2016,Germany (until 1990 former territory of the FRG),Index 2015=100,Compensation of employees per hour worked,:
2016,Germany (until 1990 former territory of the FRG),Index 2015=100,Nominal labour productivity per person,:
2016,Germany (until 1990 former territory of the FRG),Index 2015=100,Nominal labour productivity per hour worked,:
2016,Germany (until 1990 former territory of the FRG),Index 2015=100,Real labour productivity per person,101
2016,Estonia,Euro,Compensation per employee,18 488.6
2016,Estonia,Euro,Compensation of employees per hour worked,10
2016,Estonia,Euro,Nominal labour productivity per person,:
2016,Estonia,Euro,Nominal labour productivity per hour worked,:
2016,Estonia,Euro,Real labour productivity per person,:
2016,Estonia,National currency,Compensation per employee,18 488.6
2016,Estonia,National currency,Compensation of employees per hour worked,10
2016,Estonia,National currency,Nominal labour productivity per person,:
2016,Estonia,National currency,Nominal labour productivity per hour worked,:
2016,Estonia,National currency,Real labour productivity per person,:
2016,Estonia,Purchasing power standard (PPS),Compensation per employee,25 029.6
2016,Estonia,Purchasing power standard (PPS),Compensation of employees per hour worked,13.6
2016,Estonia,Purchasing power standard (PPS),Nominal labour productivity per person,:
2016,Estonia,Purchasing power standard (PPS),Nominal labour productivity per hour worked,:
2016,Estonia,Purchasing power standard (PPS),Real labour productivity per person,:
2016,Estonia,Purchasing power standard (PPS EU27 from 2020),Compensation per employee,24 531.5
2016,Estonia,Purchasing power standard (PPS EU27 from 2020),Compensation of employees per hour worked,13.3
2016,Estonia,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per person,:
2016,Estonia,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per hour worked,:
2016,Estonia,Purchasing power standard (PPS EU27 from 2020),Real labour productivity per person,:
2016,Estonia,Index 2015=100,Compensation per employee,:
2016,Estonia,Index 2015=100,Compensation of employees per hour worked,:
2016,Estonia,Index 2015=100,Nominal labour productivity per person,:
2016,Estonia,Index 2015=100,Nominal labour productivity per hour worked,:
2016,Estonia,Index 2015=100,Real labour productivity per person,102.3
2016,Ireland,Euro,Compensation per employee,47 572.2
2016,Ireland,Euro,Compensation of employees per hour worked,28.3
2016,Ireland,Euro,Nominal labour productivity per person,:
2016,Ireland,Euro,Nominal labour productivity per hour worked,:
2016,Ireland,Euro,Real labour productivity per person,:
2016,Ireland,National currency,Compensation per employee,47 572.2
2016,Ireland,National currency,Compensation of employees per hour worked,28.3
2016,Ireland,National currency,Nominal labour productivity per person,:
2016,Ireland,National currency,Nominal labour productivity per hour worked,:
2016,Ireland,National currency,Real labour productivity per person,:
2016,Ireland,Purchasing power standard (PPS),Compensation per employee,42 798.8
2016,Ireland,Purchasing power standard (PPS),Compensation of employees per hour worked,25.4
2016,Ireland,Purchasing power standard (PPS),Nominal labour productivity per person,:
2016,Ireland,Purchasing power standard (PPS),Nominal labour productivity per hour worked,:
2016,Ireland,Purchasing power standard (PPS),Real labour productivity per person,:
2016,Ireland,Purchasing power standard (PPS EU27 from 2020),Compensation per employee,41 554.7
2016,Ireland,Purchasing power standard (PPS EU27 from 2020),Compensation of employees per hour worked,24.7
2016,Ireland,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per person,:
2016,Ireland,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per hour worked,:
2016,Ireland,Purchasing power standard (PPS EU27 from 2020),Real labour productivity per person,:
2016,Ireland,Index 2015=100,Compensation per employee,:
2016,Ireland,Index 2015=100,Compensation of employees per hour worked,:
2016,Ireland,Index 2015=100,Nominal labour productivity per person,:
2016,Ireland,Index 2015=100,Nominal labour productivity per hour worked,:
2016,Ireland,Index 2015=100,Real labour productivity per person,100
2016,Greece,Euro,Compensation per employee,21 327.0
2016,Greece,Euro,Compensation of employees per hour worked,11.2
2016,Greece,Euro,Nominal labour productivity per person,:
2016,Greece,Euro,Nominal labour productivity per hour worked,:
2016,Greece,Euro,Real labour productivity per person,:
2016,Greece,National currency,Compensation per employee,21 327.0
2016,Greece,National currency,Compensation of employees per hour worked,11.2
2016,Greece,National currency,Nominal labour productivity per person,:
2016,Greece,National currency,Nominal labour productivity per hour worked,:
2016,Greece,National currency,Real labour productivity per person,:
2016,Greece,Purchasing power standard (PPS),Compensation per employee,25 893.1
2016,Greece,Purchasing power standard (PPS),Compensation of employees per hour worked,13.5
2016,Greece,Purchasing power standard (PPS),Nominal labour productivity per person,:
2016,Greece,Purchasing power standard (PPS),Nominal labour productivity per hour worked,:
2016,Greece,Purchasing power standard (PPS),Real labour productivity per person,:
2016,Greece,Purchasing power standard (PPS EU27 from 2020),Compensation per employee,25 132.8
2016,Greece,Purchasing power standard (PPS EU27 from 2020),Compensation of employees per hour worked,13.1
2016,Greece,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per person,:
2016,Greece,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per hour worked,:
2016,Greece,Purchasing power standard (PPS EU27 from 2020),Real labour productivity per person,:
2016,Greece,Index 2015=100,Compensation per employee,:
2016,Greece,Index 2015=100,Compensation of employees per hour worked,:
2016,Greece,Index 2015=100,Nominal labour productivity per person,:
2016,Greece,Index 2015=100,Nominal labour productivity per hour worked,:
2016,Greece,Index 2015=100,Real labour productivity per person,99.3
2016,Spain,Euro,Compensation per employee,31 356.7
2016,Spain,Euro,Compensation of employees per hour worked,19.4
2016,Spain,Euro,Nominal labour productivity per person,:
2016,Spain,Euro,Nominal labour productivity per hour worked,:
2016,Spain,Euro,Real labour productivity per person,:
2016,Spain,National currency,Compensation per employee,31 356.7
2016,Spain,National currency,Compensation of employees per hour worked,19.4
2016,Spain,National currency,Nominal labour productivity per person,:
2016,Spain,National currency,Nominal labour productivity per hour worked,:
2016,Spain,National currency,Real labour productivity per person,:
2016,Spain,Purchasing power standard (PPS),Compensation per employee,34 867.4
2016,Spain,Purchasing power standard (PPS),Compensation of employees per hour worked,21.5
2016,Spain,Purchasing power standard (PPS),Nominal labour productivity per person,:
2016,Spain,Purchasing power standard (PPS),Nominal labour productivity per hour worked,:
2016,Spain,Purchasing power standard (PPS),Real labour productivity per person,:
2016,Spain,Purchasing power standard (PPS EU27 from 2020),Compensation per employee,33 851.2
2016,Spain,Purchasing power standard (PPS EU27 from 2020),Compensation of employees per hour worked,20.9
2016,Spain,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per person,:
2016,Spain,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per hour worked,:
2016,Spain,Purchasing power standard (PPS EU27 from 2020),Real labour productivity per person,:
2016,Spain,Index 2015=100,Compensation per employee,:
2016,Spain,Index 2015=100,Compensation of employees per hour worked,:
2016,Spain,Index 2015=100,Nominal labour productivity per person,:
2016,Spain,Index 2015=100,Nominal labour productivity per hour worked,:
2016,Spain,Index 2015=100,Real labour productivity per person,100.9
2016,France,Euro,Compensation per employee,47 066.2
2016,France,Euro,Compensation of employees per hour worked,33
2016,France,Euro,Nominal labour productivity per person,:
2016,France,Euro,Nominal labour productivity per hour worked,:
2016,France,Euro,Real labour productivity per person,:
2016,France,National currency,Compensation per employee,47 066.2
2016,France,National currency,Compensation of employees per hour worked,33
2016,France,National currency,Nominal labour productivity per person,:
2016,France,National currency,Nominal labour productivity per hour worked,:
2016,France,National currency,Real labour productivity per person,:
2016,France,Purchasing power standard (PPS),Compensation per employee,43 117.1
2016,France,Purchasing power standard (PPS),Compensation of employees per hour worked,30.2
2016,France,Purchasing power standard (PPS),Nominal labour productivity per person,:
2016,France,Purchasing power standard (PPS),Nominal labour productivity per hour worked,:
2016,France,Purchasing power standard (PPS),Real labour productivity per person,:
2016,France,Purchasing power standard (PPS EU27 from 2020),Compensation per employee,41 910.7
2016,France,Purchasing power standard (PPS EU27 from 2020),Compensation of employees per hour worked,29.4
2016,France,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per person,:
2016,France,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per hour worked,:
2016,France,Purchasing power standard (PPS EU27 from 2020),Real labour productivity per person,:
2016,France,Index 2015=100,Compensation per employee,:
2016,France,Index 2015=100,Compensation of employees per hour worked,:
2016,France,Index 2015=100,Nominal labour productivity per person,:
2016,France,Index 2015=100,Nominal labour productivity per hour worked,:
2016,France,Index 2015=100,Real labour productivity per person,100.5
2016,Croatia,Euro,Compensation per employee,15 654.9
2016,Croatia,Euro,Compensation of employees per hour worked,8.5
2016,Croatia,Euro,Nominal labour productivity per person,:
2016,Croatia,Euro,Nominal labour productivity per hour worked,:
2016,Croatia,Euro,Real labour productivity per person,:
2016,Croatia,National currency,Compensation per employee,117 933.2
2016,Croatia,National currency,Compensation of employees per hour worked,64.1
2016,Croatia,National currency,Nominal labour productivity per person,:
2016,Croatia,National currency,Nominal labour productivity per hour worked,:
2016,Croatia,National currency,Real labour productivity per person,:
